rank,node,importance,in_degree,out_degree,pagerank,clustering,community
6032,1227,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6033,1229,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6034,1231,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6035,569,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6036,1238,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6037,1189,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6038,1175,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6039,1254,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6040,1174,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6041,1130,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6042,598,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6043,594,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6044,596,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6045,593,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6046,1146,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6047,1148,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6048,1155,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6049,1158,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6050,1161,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6051,578,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6052,577,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6053,576,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6054,1177,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6055,1178,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6056,1180,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6057,1171,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6058,1172,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6059,1173,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6060,568,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6061,1255,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6062,1115,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6063,1313,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6064,1314,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6065,1317,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6066,1324,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6067,1327,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6068,1325,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6069,1332,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6070,1334,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6071,1337,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6072,550,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6073,548,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6074,1345,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6075,547,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6076,1351,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6077,1361,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6078,1366,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6079,1369,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6080,1370,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6081,551,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6082,1376,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6083,1312,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6084,1309,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6085,1256,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6086,557,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6087,1257,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6088,1258,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6089,1264,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6090,1268,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6091,1269,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6092,1272,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6093,1273,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6094,1274,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6095,1275,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6096,1276,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6097,563,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6098,1294,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6099,1295,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6100,1298,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6101,562,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6102,1302,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6103,1303,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6104,1304,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6105,558,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6106,1120,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6107,599,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6108,1934,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6109,843,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6110,847,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6111,718,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6112,716,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6113,867,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6114,874,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6115,876,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6116,711,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6117,709,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6118,880,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6119,888,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6120,889,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6121,890,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6122,891,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6123,892,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6124,923,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6125,917,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6126,919,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6127,703,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6128,924,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6129,845,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6130,835,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6131,940,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6132,720,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6133,755,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6134,753,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6135,752,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6136,751,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6137,735,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6138,734,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6139,767,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6140,773,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6141,774,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6142,776,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6143,783,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6144,785,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6145,799,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6146,807,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6147,731,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6148,729,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6149,819,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6150,821,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6151,721,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6152,927,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6153,951,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6154,1112,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6155,1047,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6156,1070,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6157,1071,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6158,1072,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6159,638,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6160,1081,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6161,1088,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6162,632,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6163,1096,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6164,621,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6165,612,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6166,610,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6167,605,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6168,602,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6169,1104,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6170,1101,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6171,1107,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6172,1108,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6173,1109,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6174,1110,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6175,1058,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6176,1045,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6177,965,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6178,1040,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6179,976,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6180,980,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6181,693,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6182,683,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6183,678,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6184,676,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6185,672,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6186,669,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6187,990,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6188,992,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6189,654,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6190,655,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6191,1001,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,3
6192,1002,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,3
6193,1016,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6194,1017,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6195,1019,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6196,1021,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6197,1025,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6198,1379,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6199,1387,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6200,1391,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6201,1736,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6202,1739,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6203,1743,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6204,1745,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6205,1753,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6206,1755,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6207,504,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6208,1760,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6209,1763,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6210,1773,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6211,1775,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,4
6212,1784,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6213,1785,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6214,1797,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6215,1804,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6216,1806,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6217,1810,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6218,492,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6219,1825,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6220,1826,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6221,1740,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6222,1735,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6223,1834,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6224,1731,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6225,1685,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6226,1686,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6227,509,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6228,1694,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6229,1695,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6230,1698,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6231,1699,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6232,507,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6233,1703,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6234,1704,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6235,1708,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6236,1710,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6237,1712,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6238,1713,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6239,1715,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6240,1721,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6241,1724,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6242,1725,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6243,1728,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6244,490,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6245,1839,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6246,1397,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6247,1897,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6248,1902,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6249,1905,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6250,1906,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6251,1907,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6252,1909,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6253,1911,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6254,1913,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6255,1916,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6256,1917,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6257,1921,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6258,476,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6259,472,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6260,1890,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6261,1926,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6262,1929,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6263,1930,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6264,1932,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6265,1933,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6266,1938,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6267,1900,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6268,1895,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6269,1841,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6270,1894,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6271,1844,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6272,1845,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6273,1846,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6274,473,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6275,1852,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6276,1853,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6277,1856,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6278,1860,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6279,1866,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6280,486,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6281,481,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6282,1870,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6283,1871,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6284,480,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6285,1873,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6286,1881,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6287,1882,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6288,1883,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6289,1889,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6290,1682,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6291,516,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6292,1676,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6293,1454,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6294,1456,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6295,1458,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6296,1459,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6297,1460,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6298,1461,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6299,1481,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6300,1488,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6301,1494,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6302,1511,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6303,1512,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6304,1515,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6305,1516,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6306,1517,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6307,1519,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6308,529,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6309,1523,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6310,1527,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6311,1528,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6312,1536,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6313,1455,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6314,1452,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,4
6315,1671,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6316,1450,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6317,1398,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6318,1399,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6319,1404,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6320,1405,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6321,1408,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6322,1409,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6323,1410,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6324,1422,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6325,1426,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6326,543,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6327,1431,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6328,1433,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6329,1436,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6330,1438,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6331,1440,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6332,540,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6333,1445,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6334,1448,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6335,1449,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6336,1540,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6337,1541,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6338,1543,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6339,1545,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6340,520,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6341,1616,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6342,1617,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6343,1620,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6344,1627,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6345,519,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6346,1634,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6347,1635,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6348,1642,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6349,1643,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6350,1650,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6351,1651,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6352,1655,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6353,1656,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6354,1659,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6355,1660,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6356,1663,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6357,1665,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
6358,1666,0.0002799552071668533,0,1,5.0487823458630175e-05,0.0,0
